doi,orcid_search,orcid_index,work_index,title,work_type,publication_year,source_display_name,work_id,work_display_name,authorships,abstract,publication_date,fwci,cited_by_count,counts_by_year,cited_by_api_url,ids,is_oa,is_oa_anywhere,oa_status,oa_url,any_repository_has_fulltext,source_id,issn_l,host_organization,host_organization_name,landing_page_url,pdf_url,license,version,referenced_works,referenced_works_count,related_works,concepts,topics,keywords,is_paratext,is_retracted,language,grants,apc,first_page,last_page,volume,issue
https://doi.org/10.5539/jas.v12n8p25,0000-0002-2169-967X,10,25,Corn Response to an Integrated Plant Nutrition System (IPNS) With Humic Acid and Biofertilizers,article,2020,Journal of Agricultural Science,https://openalex.org/W3042251815,Corn Response to an Integrated Plant Nutrition System (IPNS) With Humic Acid and Biofertilizers,,"Sustainable agriculture production depends on the development of methods that optimize nutrient cycling, minimize use of external inputs, and maximize input use efficiency according to the conditions of each region. The principle of an integrated plant nutrition system (IPNS) is to tailor plant nutrition and soil fertility management, taking advantage of the combined and harmonious use of inorganic, organic and biological resources. This greenhouse study investigated the individual and combined use of inorganic, organic and biological fertilizer resources for corn (Zea mays L.). We evaluated the effects of commercial synthetic fertilizer, humic acid products, compost/manure teas and bioinoculant as inorganic, organic and biological resources, respectively, and their synergy on corn growth and soil respiration parameters under a period of water stress. The pots were laid out in completely randomized design and the total of sixteen treatment combinations were replicated four times. In general, when comparing to the control values, the use of humic acid (HA), biofertilizers and the integration of both compounds generated significantly greater early season plant height, chlorophyll content, photosynthetic efficiency and shoot/root dry biomass. The soil substrate induced respiration was affected by only one biofertilizer product at two different rates. Though all pots received adequate synthetic fertilizer, the control plants were generally smaller and less vigorous compared to the plants receiving either HA or biofertilizer treatments, but no additive benefit was observed for the integrated practice compared to individual applications. Further studies addressing different types and levels of stress along with greater stress duration should be conducted to validate these findings.",2020-07-15,0.414,4,,https://api.openalex.org/works?filter=cites:W3042251815,,TRUE,TRUE,gold,https://ccsenet.org/journal/index.php/jas/article/download/0/0/43257/45317,FALSE,https://openalex.org/S4210186936,1916-9752,https://openalex.org/P4310322531,Canadian Center of Science and Education,https://doi.org/10.5539/jas.v12n8p25,https://ccsenet.org/journal/index.php/jas/article/download/0/0/43257/45317,NA,publishedVersion,,85,,,,,FALSE,FALSE,en,,,25,25,12,8
https://doi.org/10.1002/agg2.20305,0000-0002-2169-967X,10,26,Short‐term corn yield response associated with nitrogen dynamics from fall‐seeded cover crops under no‐till dryland conditions,article,2022,Agrosystems Geosciences & Environment,https://openalex.org/W4295102494,Short‐term corn yield response associated with nitrogen dynamics from fall‐seeded cover crops under no‐till dryland conditions,,"Abstract The availability of in‐season N to corn ( Zea mays L.) following fall‐seeded cover crops depends on seasonal patterns of nitrogen (N) transformations that are site‐ and year‐dependent and resist prediction. Our objectives were to evaluate N dynamics following different cover crops (legume, nonlegume, none) and their relationship with subsequent corn yields within an established no‐till winter wheat ( Triticum aestivum L.)–cover crop/corn–soybean ( Glycine max ) rotation over two site‐years in the U.S. Northern Plains. Spring cover crop biomass and N uptake, in‐situ soil N mineralization following cover crop termination, and corn grain yield and N uptake were measured. Legume cover crops were associated with higher corn yields, whereas rye ( Secale cereale ) did not significantly decrease corn yields despite N immobilization by a large rye cover crop in one year. Legume cover crops produced the highest rates of N mineralization during periods of high N demand by corn (V6–R3) and the highest seasonal amounts of mineralized N compared with rye or no cover crops. In‐situ N mineralization measurements better predicted yields across all treatments compared with approaches using cover crop biomass and N content. In situ N mineralization rates during corn growth stages V6–R3 provided a superior prediction ( r = .83) of corn yields compared with all seasonal estimates of N provided by cover crops. Lower apparent N use efficiency calculated with contributions of in‐season N mineralization indicated that less fertilizer N can be applied in the growing season following legume cover crops.",2022-01-01,0.455,3,,https://api.openalex.org/works?filter=cites:W4295102494,,TRUE,TRUE,gold,https://doi.org/10.1002/agg2.20305,FALSE,https://openalex.org/S4210197414,2639-6696,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/agg2.20305,NA,cc-by,publishedVersion,,39,,,,,FALSE,FALSE,en,,,NA,NA,5,3
https://doi.org/10.1080/00103624.2021.1984512,0000-0002-2169-967X,10,27,Cover Crop Effects on Cash Crops in Northern Great Plains No-till Systems Are Annually Variable and Possibly Delayed,article,2021,Communications in Soil Science and Plant Analysis,https://openalex.org/W3211165536,Cover Crop Effects on Cash Crops in Northern Great Plains No-till Systems Are Annually Variable and Possibly Delayed,,"Cover crop adoption in conventional no-tillage corn/soybean production systems has been limited due to the lack of specific information regarding the impact of cover crops on cash crop performance. Within a no-till small grain/cover crop-corn (Zea mays L.)-soybean [Glycine max (L.) Merr.] rotation in eastern South Dakota, we evaluated the impact of fall-planted forage oat (Avena sativa L.), hairy vetch (Vicia villosa Roth), winter canola (Brassica napus L.), and a combination of all three compared to a no cover crop treatment on soil nutrient dynamics, biomass, nutrient uptake, and grain yield of the immediatelyfollowing corn crop. At site-year 1, where cover crop growth was most consistent, corn yield was significantly higher with oat, vetch, and a combination of all three cover crops compared to the no cover crop treatment. At site-year 2, corn yields were equivalent among treatments except the combination treatment which was significantly lower. At site-year 3, corn yields in the canola and oat treatments were equivalent to no cover crop, while corn yields with vetch and the combination treatments were lower. Corn biomass and nutrient uptake responded to treatments similarly to corn yields. For site-years 1 and 2, some cover crop treatments resulted in modest, but significant increases in soil N during spring. For site-year 3, the combination treatment immobilized N during the corn vegetative growth phase but released N during the reproductive phase. Cover crop treatments had little effect on plant-available soil P. However, soybean yields two years following cover crop treatments were higher for all three site years with cover crops compared to no cover crop, with this difference significant in two of the three site-years. Immediate effects of cover crops on the following cash crop under no-till were variable and depend on both fall and spring cover crop biomass, which in turn are dependent on the amount and timing of precipitation and temperature patterns. Cover crops in no-till systems may produce more consistent but possibly delayed benefits by boosting yields of cash crops in later years as cover crop residues decompose.",2021-10-20,0.372,3,,https://api.openalex.org/works?filter=cites:W3211165536,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S159568494,0010-3624,https://openalex.org/P4310320547,Taylor & Francis,https://doi.org/10.1080/00103624.2021.1984512,NA,NA,NA,,56,,,,,FALSE,FALSE,en,,,153,169,53,2
https://doi.org/10.1002/csc2.20185,0000-0002-2169-967X,10,28,Corn yield and soil nitrogen following winter annual cover crops interseeded into soybean,article,2020,Crop Science,https://openalex.org/W3018938968,Corn yield and soil nitrogen following winter annual cover crops interseeded into soybean,,"Abstract Nitrogen demand for corn ( Zea mays L.) production is high, and winter annual cover crops (WCC) can be an alternative source of plant‐available N. Common corn–soybean [ Glycine max (L.) Merr.] rotations in the Mid‐Atlantic region leave fields fallow after soybean, providing a niche for WCC. The objective of this research was to evaluate the effect of rye ( Secale cereale L.), hairy vetch ( Vicia villosa Roth subsp. Villosa ), and rye–vetch mixture WCC interseeded into soybean on soil N, corn grain yield, and fertilizer N replacement from cover crops. Eight different field sites were seeded into standing soybeans in Virginia from 2012–2014. The experiment was a split‐plot design with WCC species as the main plot in a full factorial arrangement with N rate (0 or 45 kg N ha −1 as starter fertilization at planting, and sidedress rates of 0, 45, 90, 135, and 180 kg N ha −1 ) as subplots. Maximum corn grain yield following hairy vetch WCC was 0.7 and 0.6 Mg ha −1 higher than when following rye at 0 and 45 kg ha −1 starter N, respectively. At one site where hairy vetch biomass was &gt;2 Mg ha −1 , corn grain yield increased beyond levels attributable only to the addition of legume N. Instead of decreasing the sidedress N requirement, optimum N rates with hairy vetch were similar to other WCC, only with higher yields. Hairy vetch WCC generally resulted in higher soil N than other WCC at the V4 stage of corn, but no differences after corn harvest.",2020-04-27,0.139,2,,https://api.openalex.org/works?filter=cites:W3018938968,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S48277251,0011-183X,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/csc2.20185,NA,NA,NA,,31,,,,,FALSE,FALSE,en,,,2667,2682,60,5
https://doi.org/10.1007/s11119-015-9416-7,0000-0002-2169-967X,10,29,Erratum to: Canopy spectral reflectance can predict grain nitrogen use efficiency in soft red winter wheat,erratum,2015,Precision Agriculture,https://openalex.org/W2131406828,Erratum to: Canopy spectral reflectance can predict grain nitrogen use efficiency in soft red winter wheat,,NA,2015-10-17,NA,1,,https://api.openalex.org/works?filter=cites:W2131406828,,TRUE,TRUE,bronze,https://link.springer.com/content/pdf/10.1007/s11119-015-9416-7.pdf,FALSE,https://openalex.org/S42419699,1385-2256,https://openalex.org/P4310319900,Springer Science+Business Media,https://doi.org/10.1007/s11119-015-9416-7,https://link.springer.com/content/pdf/10.1007/s11119-015-9416-7.pdf,NA,publishedVersion,,0,,,,,FALSE,FALSE,en,,,718,719,16,6
https://doi.org/10.1080/01904167.2017.1382531,0000-0002-2169-967X,10,30,In-season decision support tools for estimating sidedress nitrogen rates for corn in the Mid-Atlantic Coastal Plain,article,2017,Journal of Plant Nutrition,https://openalex.org/W2760614946,In-season decision support tools for estimating sidedress nitrogen rates for corn in the Mid-Atlantic Coastal Plain,,"In corn (Zea mays L.) production, determining appropriate nitrogen (N) rates is a critical part of achieving profitable yields, while minimizing negative environmental effects. Many tools to assist in the determination of optimum corn sidedress N rates exist, however, those that are low cost, that can be used in real time and that do not require extensive scouting or sampling may be preferred. This study compared the rates prescribed by four in-season N rate recommendation approaches: (1) the Virginia Corn Algorithm (VCA); (2) the Maize-N simulation model; (3) the Nutrient Expert for Maize (NE-Maize) model; and (4) the standard yield goal-based approach used in Virginia for N rate prescription, nitrogen use efficiency (NUE), and corn performance. The VCA uses canopy reflectance from pre-existing high and low N areas to determine potential response to additional N fertilizer. Maize-N generates recommendations based on crop and soil-specific input parameters as well as long-term and current season weather data. The NE-Maize model requires input of site and crop specific data, as well as the history of inputs and crop rotation and generates recommendations based on previous result from studies conducted in similar environments. The purpose of this study was to compare N rate recommendations from these various systems for performance and utility in the mid-Atlantic region. A total of seven field trials were conducted from 2012 to 2014 in Virginia each with four replications in a randomized complete block design. Treatments evaluated included a complete factorial of four different pre-plant rates (0, 45, 90, and 134 kg ha−1) with the three different simulation model-prescribed rates and the yield-goal approach applied at sidedress. There were no differences in corn grain yield between the different systems or pre-plant N rate application at any location. Corn grain and stover N uptake were infrequently affected by treatment, but generally increased with increasing N rate applied, when a difference existed. Partial factor productivity (PFP) of N generally declined with increasing pre-plant N rate for all in-season N recommendation systems. The PFP for the in-season N rate recommendations generated from the VCA approach was greatest in four of seven instances with a mean of 68 kg grain kg N−1. Additionally, based on our results the Maize-N model, 56 kg grain kg N−1, also shows promise in this environment. While additional research is needed to validate these findings, producers should consider the use of sidedress N rate decision support tools to increase efficiency of N fertilizer.",2017-09-21,0,1,,https://api.openalex.org/works?filter=cites:W2760614946,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S53118794,0190-4167,https://openalex.org/P4310320547,Taylor & Francis,https://doi.org/10.1080/01904167.2017.1382531,NA,NA,NA,,21,,,,,FALSE,FALSE,en,,,2818,2828,40,20
https://doi.org/10.21203/rs.3.rs-2050388/v1,0000-0002-2169-967X,10,31,Effect of biostimulants on cannabis productivity and soil microbial activity under plasticulture conditions,preprint,2022,Research Square (Research Square),https://openalex.org/W4295787873,Effect of biostimulants on cannabis productivity and soil microbial activity under plasticulture conditions,,"Abstract In 2019 and 2020 we investigated the individual and combined effects of two biofertilizers (manure tea and bioinoculant) and one humic acid (HA) product on cannabis biochemical and physiological parameters and soil CO 2 evolution under outdoor conditions. Our hypothesis was that HA would increase the microbial activity in the biofertilizers and synergy of both compounds would promote better plant performance and stimulate soil microbial activity. In 2020, the individual and combined application of biofertilizers and HA increased cannabis height, chlorophyll content, photosynthetic efficiency, aboveground biomass, and bucked biomass by 105, 52, 43, 122 and 117%, respectively. Impacts were greater under suboptimal growing conditions caused by planting delay experienced in 2020. In 2019, planting date occurred in-between the most favorable period and chlorophyll content and photosynthetic efficiency were the only parameters influenced by the application of biostimulants. The discrepancies between the two growing seasons reinforce the evidence of other studies that biostimulants efficacy is maximized under stress conditions. This study could not conclusively confirm that the combined use of biofertilizer + HA is a superior practice since affected plant parameters did not differ from application of the compounds singly. Similarly, only one biofertilizer + HA treatment increased soil microbial activity. More research is needed to define optimum rates and combinations of biofertilizer and stimulants for cannabis.",2022-09-14,NA,1,,https://api.openalex.org/works?filter=cites:W4295787873,,TRUE,TRUE,green,https://www.researchsquare.com/article/rs-2050388/latest.pdf,TRUE,https://openalex.org/S4306402450,NA,https://openalex.org/I4210096694,Research Square (United States),https://doi.org/10.21203/rs.3.rs-2050388/v1,https://www.researchsquare.com/article/rs-2050388/latest.pdf,cc-by,submittedVersion,,73,,,,,FALSE,FALSE,en,,,NA,NA,NA,NA
NA,0000-0002-2169-967X,10,32,Alternative and Improved Cropping Systems for Virginia,dissertation,2016,NA,https://openalex.org/W2766813647,Alternative and Improved Cropping Systems for Virginia,,NA,2016-04-27,NA,0,,https://api.openalex.org/works?filter=cites:W2766813647,,FALSE,FALSE,closed,NA,FALSE,NA,NA,NA,NA,https://vtechworks.lib.vt.edu/handle/10919/79721,NA,NA,NA,,8,,,,,FALSE,FALSE,en,,,NA,NA,NA,NA
https://doi.org/10.1016/b978-0-12-822974-3.00275-5,0000-0002-2169-967X,10,33,Biological aspects of manure management,book-chapter,2023,Elsevier eBooks,https://openalex.org/W4383604587,Biological aspects of manure management,,NA,2023-01-01,0,0,,https://api.openalex.org/works?filter=cites:W4383604587,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S4306463230,NA,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/b978-0-12-822974-3.00275-5,NA,NA,NA,,30,,,,,FALSE,FALSE,en,,,558,566,NA,NA
https://doi.org/10.31220/agrirxiv.2023.00202,0000-0002-2169-967X,10,34,Diversified grain rotations can be highly and reliably productive in unstable climates.,article,2023,NA,https://openalex.org/W4387365730,Diversified grain rotations can be highly and reliably productive in unstable climates.,,"The crop rotation is a farm-scale management choice that dictates agronomic output, ecological impacts, and farm viability. Rotations have become less diverse recently. Re-diversifying may help agricultural systems meet the growing, dynamic demands from society and challenges from climate change. Using a long-term experiment, we tested whether diversified rotations could (a) match the productivity (grain yield) of simplified rotations while (b) stabilizing productivity against variable weather in the western Corn Belt. We identified rotation design choices that drive these productivity-stability dynamics. Although more productive rotations were more susceptible to weather (r = 0.63; p < 0.001), this tradeoff was surmountable (p < 0.001): the corn-oat-winter wheat-soybean (Zea mays L., Avena sativa L., Triticum aestivum L., Glycine max (L.) Merr.) rotation was (a) no less productive than the highly unstable, corn-soybean rotation (p = 0.11); and (b) only marginally less stable than the most stable rotation (p = 0.06). Crop selection and sequencing were critical to this outcome. High productivity was due to (a) overyielding of individual crops in diversified rotations that increased with time; (b) sequencing to allow higher-yielding winter crops; and (c) beneficial crop legacy effects. Stability was highest in rotations that included crops belonging to more weather-niches (r2 = 0.67; p < 0.001). Surprisingly, these weather-niches did not correspond with traditional functional groups such as cool- vs warm-season crops. These results suggest four principles to the design of diversified grain rotations that are stable under erratic weather and are as productive as current standard practices.",2023-09-30,0,0,,https://api.openalex.org/works?filter=cites:W4387365730,,TRUE,TRUE,green,https://doi.org/10.31220/agrirxiv.2023.00202,TRUE,NA,NA,NA,NA,https://doi.org/10.31220/agrirxiv.2023.00202,NA,public-domain,submittedVersion,,0,,,,,FALSE,FALSE,en,,,NA,NA,NA,NA
https://doi.org/10.19103/as.2016.0002.06,0000-0002-2169-967X,10,35,Zero-tillage cultivation of maize,book-chapter,2017,Burleigh Dodds series in agricultural science,https://openalex.org/W2741587333,Zero-tillage cultivation of maize,,NA,2017-07-31,0,0,,https://api.openalex.org/works?filter=cites:W2741587333,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S4210185699,2059-6936,https://openalex.org/P4365333985,Burleigh Dodds Science Publishing Limited,https://doi.org/10.19103/as.2016.0002.06,NA,NA,NA,,0,,,,,FALSE,FALSE,en,,,61,80,NA,NA
https://doi.org/10.4324/9781351114271-10,0000-0002-2169-967X,10,36,"Zero-tillage cultivation of maize Virginia Tech University, USA",article,2017,NA,https://openalex.org/W3021221099,"Zero-tillage cultivation of maize Virginia Tech University, USA",,NA,2017-10-31,0,0,,https://api.openalex.org/works?filter=cites:W3021221099,,FALSE,FALSE,closed,NA,FALSE,NA,NA,NA,NA,https://www.taylorfrancis.com/chapters/zero-tillage-cultivation-maize-virginia-tech-university-usa-wade-thomason-bee-khim-chim-mark-reiter/e/10.4324/9781351114271-10,NA,NA,NA,,0,,,,,FALSE,FALSE,en,,,81,95,NA,NA
https://doi.org/10.15832/ankutbd.557832,0000-0002-2169-967X,10,37,On-Farm Assessment of Soil Quality in Low and High Grazing Under Integrated Crop-Livestock System in South Dakota,article,2020,Tarım Bilimleri Dergisi,https://openalex.org/W3109134614,On-Farm Assessment of Soil Quality in Low and High Grazing Under Integrated Crop-Livestock System in South Dakota,,"Integrated crop-livestock system (ICLS) has the potential to enhance soils quality by improving soil chemical, physical, and biological parameters especially soil organic carbon. objective of this study was to assess the impact of low and high stocking rates (number of animal per hectare) under ICLS on soil quality parameters at the farm scale and the approach of farmers in Getysburg, Roscoe and Selby sites for this system. Study sites located at three different farms that has low stocking rate of cattle grazing. Data from this study showed that low stocking rate under ICLS increased soil organic carbon (SOC) from 20.7 to 28.3 g kg-1, and total nitrogen (TN) from 2.06 to 2.60 g kg-1 at the surface 0-5 cm depth. However, high stocking rates under ICLS decreased the SOC. Low stocking rate under ICLS increased the soil N but it did not impact on soil P significantly. High stocking rate decreased the BG and MBC but low stocking rate increased. High stocking rate increased the soil penetration resistance 2.43 to 2.83 MPa. Further, data showed that the low stocking rate under ICLS improved the soil quality index (SQI) while high stocking rate under ICLS decreased it. This study showed that ICLS with low stocking density can be beneficial in enhancing soil quality at the farm scale.",2020-11-21,0,0,,https://api.openalex.org/works?filter=cites:W3109134614,,TRUE,TRUE,hybrid,https://dergipark.org.tr/en/download/article-file/702024,TRUE,https://openalex.org/S969997697,1300-7580,https://openalex.org/P4310318375,Ankara University,https://doi.org/10.15832/ankutbd.557832,https://dergipark.org.tr/en/download/article-file/702024,cc-by,publishedVersion,,4,,,,,FALSE,FALSE,en,,,434,441,NA,NA
https://doi.org/10.1016/j.conbuildmat.2017.06.099,0000-0002-8028-1935,11,1,Improving fatigue and low temperature performance of 100% RAP mixtures using a soybean-derived rejuvenator,article,2017,Construction and Building Materials,https://openalex.org/W2698942418,Improving fatigue and low temperature performance of 100% RAP mixtures using a soybean-derived rejuvenator,,NA,2017-06-24,12.716,133,,https://api.openalex.org/works?filter=cites:W2698942418,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S29980478,0950-0618,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.conbuildmat.2017.06.099,NA,NA,NA,,32,,,,,FALSE,FALSE,en,,,345,352,151,NA
https://doi.org/10.1016/j.conbuildmat.2017.05.195,0000-0002-8028-1935,11,2,Preliminary examination of soybean oil derived material as a potential rejuvenator through Superpave criteria and asphalt bitumen rheology,article,2017,Construction and Building Materials,https://openalex.org/W2621386958,Preliminary examination of soybean oil derived material as a potential rejuvenator through Superpave criteria and asphalt bitumen rheology,,NA,2017-06-02,12.209,126,,https://api.openalex.org/works?filter=cites:W2621386958,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S29980478,0950-0618,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.conbuildmat.2017.05.195,NA,NA,NA,,30,,,,,FALSE,FALSE,en,,,826,836,149,NA
https://doi.org/10.1016/j.ijfatigue.2017.11.013,0000-0002-8028-1935,11,3,Investigation of fatigue and thermal cracking behavior of rejuvenated reclaimed asphalt pavement binders and mixtures,article,2017,International Journal of Fatigue,https://openalex.org/W2769071641,Investigation of fatigue and thermal cracking behavior of rejuvenated reclaimed asphalt pavement binders and mixtures,,NA,2017-11-27,7.376,102,,https://api.openalex.org/works?filter=cites:W2769071641,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S71623918,0142-1123,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.ijfatigue.2017.11.013,NA,NA,NA,,25,,,,,FALSE,FALSE,en,,,90,95,108,NA
https://doi.org/10.1080/14680629.2017.1345781,0000-0002-8028-1935,11,4,"Introducing a soybean oil-derived material as a potential rejuvenator of asphalt through rheology, mix characterisation and Fourier Transform Infrared analysis",article,2017,Road Materials and Pavement Design,https://openalex.org/W2730057981,"Introducing a soybean oil-derived material as a potential rejuvenator of asphalt through rheology, mix characterisation and Fourier Transform Infrared analysis",,"The interest in rejuvenators has been growing rapidly in the past few years due to their ability to restore aged binders to their unaged state and the availability of aged recycled materials. The introduction of rejuvenators has made it possible to produce asphalt mixes with high recycled asphalt pavement (RAP) content. Typically rejuvenators need to be added to the RAP bitumen in high dosages, more than 10%, to achieve the desired effect. In this work a new soybean-derived additive is introduced as a rejuvenator, at 0.75% by weight of the bitumen. The effect of adding the soybean-derived rejuvenator on the rheological properties of both a performance grade (PG) 64-28 and a PG 58-28 bitumen is assessed using a dynamic shear rheometer, a bending beam rheometer and a rotational viscometer. Dynamic modulus specimens for both the control and modified blends were prepared using a mixing and compaction temperature of 120°C, as well as a temperature of 140°C, and master curves were constructed using test results. The dynamic modulus data were further analysed using a complex statistical technique which utilises a split-plot repeated measure concept. It was noted that, at such a low dosage, the rejuvenator greatly improved the fatigue and low-temperature properties of the tested asphalt binders. The dynamic modulus results revealed that the rejuvenator was successful in reducing asphalt binder stiffness, and that the extent of such a reduction depended largely on the asphalt grade. Additionally, the mixing and compaction temperature of 120°C had the effect of the mix performing better at lower test temperatures than the specimens produced using a mixing and compaction temperature of 140°C. The ageing characteristics of the rejuvenated binders were assessed using Fourier Transform Infrared-Attenuated Total Reflection, which revealed similar ageing behaviour of both the control and modified asphalt binders, as indicated by the evolution of the carbonyl and sulfoxide indices.",2017-07-06,5.087,61,,https://api.openalex.org/works?filter=cites:W2730057981,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S31518343,1468-0629,https://openalex.org/P4310320547,Taylor & Francis,https://doi.org/10.1080/14680629.2017.1345781,NA,NA,NA,,32,,,,,FALSE,FALSE,en,,,1750,1770,19,8
https://doi.org/10.1021/acs.energyfuels.9b03689,0000-0002-8028-1935,11,5,"Effect of Using Rejuvenators on the Chemical, Thermal, and Rheological Properties of Asphalt Binders",article,2020,Energy & Fuels,https://openalex.org/W2999038370,"Effect of Using Rejuvenators on the Chemical, Thermal, and Rheological Properties of Asphalt Binders",,"Rejuvenators are used to restore the properties of reclaimed asphalt pavement (RAP) binders through readjusting the balance between the asphaltene and maltene fractions. To properly understand the effect of rejuvenators, it is important to analyze the chemical changes in the rejuvenated binders and to relate these changes to the rheological properties of the binders. In this study, RAP binders were blended with a bio-based and an aromatic extract petroleum-based rejuvenator additive. Chemical and thermal techniques, such as differential scanning calorimetry (DSC), attenuated total reflection Fourier transform infrared (FTIR) spectroscopy, and saturate, aromatic, resin, and asphaltene determinator (SAR-AD) were used to analyze the control and rejuvenated RAP binders. Glass transition temperatures were obtained using DSC and correlated with rheological measurements using a dynamic shear rheometer (DSR) and a 4 mm plate geometry. From FTIR results, the evolution of the carbonyl and sulfoxide indices with aging were determined and correlated with the complex shear modulus DSR measurements at different aging stages. The SAR-AD analysis was used to determine the changes in the asphalt fractions with the addition of the rejuvenators. Temperature–frequency DSR sweeps and bending beam rheometer testing were conducted, and master curves were constructed for the different binders. From these master curves, the effect of the different rejuvenators on the crossover temperature, glass-transition temperature, and intermediate region temperature range (TIR) was determined.",2020-01-15,4.198,42,,https://api.openalex.org/works?filter=cites:W2999038370,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S186935893,0887-0624,https://openalex.org/P4310320006,American Chemical Society,https://doi.org/10.1021/acs.energyfuels.9b03689,NA,NA,NA,,35,,,,,FALSE,FALSE,en,,,2152,2159,34,2
https://doi.org/10.1617/s11527-018-1141-z,0000-0002-8028-1935,11,6,Physical and chemical characterization of rejuvenated reclaimed asphalt pavement (RAP) binders using rheology testing and pyrolysis gas chromatography-mass spectrometry,article,2018,Materials and Structures,https://openalex.org/W2783720667,Physical and chemical characterization of rejuvenated reclaimed asphalt pavement (RAP) binders using rheology testing and pyrolysis gas chromatography-mass spectrometry,,NA,2018-01-12,5.079,43,,https://api.openalex.org/works?filter=cites:W2783720667,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S20715302,1359-5997,https://openalex.org/P4310319900,Springer Science+Business Media,https://doi.org/10.1617/s11527-018-1141-z,NA,NA,NA,,22,,,,,FALSE,FALSE,en,,,NA,NA,51,1
https://doi.org/10.1007/s10973-017-6674-9,0000-0002-8028-1935,11,7,Thermal stability and evolved gas analysis of rejuvenated reclaimed asphalt pavement (RAP) bitumen using thermogravimetric analysis–Fourier transform infrared (TG–FTIR),article,2017,Journal of Thermal Analysis and Calorimetry,https://openalex.org/W2751257929,Thermal stability and evolved gas analysis of rejuvenated reclaimed asphalt pavement (RAP) bitumen using thermogravimetric analysis–Fourier transform infrared (TG–FTIR),,NA,2017-09-07,3.307,39,,https://api.openalex.org/works?filter=cites:W2751257929,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S58867329,1388-6150,https://openalex.org/P4310319900,Springer Science+Business Media,https://doi.org/10.1007/s10973-017-6674-9,NA,NA,NA,,23,,,,,FALSE,FALSE,en,,,865,871,131,2
https://doi.org/10.1007/s11709-015-0325-7,0000-0002-8028-1935,11,8,Acid-treated carbon nanotubes and their effects on mortar strength,article,2015,Frontiers of Structural and Civil Engineering,https://openalex.org/W2208896729,Acid-treated carbon nanotubes and their effects on mortar strength,,NA,2015-12-28,0.479,38,,https://api.openalex.org/works?filter=cites:W2208896729,,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S2764527760,2095-2430,https://openalex.org/P4310311889,Higher Education Press,https://doi.org/10.1007/s11709-015-0325-7,NA,NA,NA,,25,,,,,FALSE,FALSE,en,,,180,188,10,2
https://doi.org/10.1016/j.tca.2018.11.011,0000-0002-8028-1935,11,9,Thermal and cold flow properties of bio-derived rejuvenators and their impact on the properties of rejuvenated asphalt binders,article,2018,Thermochimica Acta,https://openalex.org/W2900605345,Thermal and cold flow properties of bio-derived rejuvenators and their impact on the properties of rejuvenated asphalt binders,,NA,2018-11-16,2.438,34,,https://api.openalex.org/works?filter=cites:W2900605345,,FALSE,TRUE,green,https://dr.lib.iastate.edu/bitstreams/e3c6eb97-68d1-420b-84c7-e4d8faf3563c/download,TRUE,https://openalex.org/S160957154,0040-6031,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.tca.2018.11.011,NA,NA,NA,,28,,,,,FALSE,FALSE,en,,,48,53,671,NA
