doi,orcid_search,orcid_index,work_index,title,work_type,publication_year,source_display_name,work_id,work_display_name,authorships,abstract,publication_date,fwci,cited_by_count,counts_by_year,cited_by_api_url,ids,is_oa,is_oa_anywhere,oa_status,oa_url,any_repository_has_fulltext,source_id,issn_l,host_organization,host_organization_name,landing_page_url,pdf_url,version,referenced_works,referenced_works_count,related_works,concepts,topics,keywords,is_paratext,is_retracted,language,grants,apc,first_page,last_page,volume,issue,work_license,policyid_names,article_version,conditions,oa_fee,location,prerequisites,embargo_units,embargo_amount,embargo,license
https://doi.org/10.1094/php-12-24-0133-pdmr,0000-0002-2169-967X,10,4,"Field trial of biologicals for managing potato early dying complex in Maine, 2024",article,2025,Plant Health Progress,https://openalex.org/W4407133621,"Field trial of biologicals for managing potato early dying complex in Maine, 2024",NA,"Potato early dying complex is caused by fungal pathogen Verticillium dahliae and Pratylenchus root lesion nematodes. It is an economically impactful potato disease in the United States. Symptoms include decreased tuber yield, unilateral wilting, chlorosis, and necrosis of leaves, and brown vascular discoloration in stems and tubers. This report evaluates the efficacy of two biological controls in conjunction with a traditional chemical management of potato early dying complex. This trial was conducted in Presque Isle, ME in 2024 on potato (Solanum tuberosum) ‘Kennebec’. Results from this study can help advise potato producers in the U.S. in managing this disease complex.",2025-02-04,0,0,NA,https://api.openalex.org/works?filter=cites:W4407133621,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S9265444,1535-1025,NA,NA,https://doi.org/10.1094/php-12-24-0133-pdmr,NA,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,NA,NA,NA,NA,NA,326,submitted,Must inform publisher of pre-print deposit|Published source must be acknowledged|Must link to publisher version upon acceptance,no,any_repository|named_repository|preprint_repository,NA,NA,NA,No embargo,NA
https://doi.org/10.1094/php-12-24-0133-pdmr,0000-0002-2169-967X,10,4,"Field trial of biologicals for managing potato early dying complex in Maine, 2024",article,2025,Plant Health Progress,https://openalex.org/W4407133621,"Field trial of biologicals for managing potato early dying complex in Maine, 2024",NA,"Potato early dying complex is caused by fungal pathogen Verticillium dahliae and Pratylenchus root lesion nematodes. It is an economically impactful potato disease in the United States. Symptoms include decreased tuber yield, unilateral wilting, chlorosis, and necrosis of leaves, and brown vascular discoloration in stems and tubers. This report evaluates the efficacy of two biological controls in conjunction with a traditional chemical management of potato early dying complex. This trial was conducted in Presque Isle, ME in 2024 on potato (Solanum tuberosum) ‘Kennebec’. Results from this study can help advise potato producers in the U.S. in managing this disease complex.",2025-02-04,0,0,NA,https://api.openalex.org/works?filter=cites:W4407133621,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S9265444,1535-1025,NA,NA,https://doi.org/10.1094/php-12-24-0133-pdmr,NA,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,NA,NA,NA,NA,NA,326,accepted,Published source must be acknowledged with citation|Must link to published article with DOI,no,institutional_repository,NA,NA,NA,No embargo,NA
https://doi.org/10.1094/php-12-24-0133-pdmr,0000-0002-2169-967X,10,4,"Field trial of biologicals for managing potato early dying complex in Maine, 2024",article,2025,Plant Health Progress,https://openalex.org/W4407133621,"Field trial of biologicals for managing potato early dying complex in Maine, 2024",NA,"Potato early dying complex is caused by fungal pathogen Verticillium dahliae and Pratylenchus root lesion nematodes. It is an economically impactful potato disease in the United States. Symptoms include decreased tuber yield, unilateral wilting, chlorosis, and necrosis of leaves, and brown vascular discoloration in stems and tubers. This report evaluates the efficacy of two biological controls in conjunction with a traditional chemical management of potato early dying complex. This trial was conducted in Presque Isle, ME in 2024 on potato (Solanum tuberosum) ‘Kennebec’. Results from this study can help advise potato producers in the U.S. in managing this disease complex.",2025-02-04,0,0,NA,https://api.openalex.org/works?filter=cites:W4407133621,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S9265444,1535-1025,NA,NA,https://doi.org/10.1094/php-12-24-0133-pdmr,NA,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,NA,NA,NA,NA,NA,326,published,NA,no,this_journal,NA,months,12,12 months,NA
https://doi.org/10.1094/php-12-24-0133-pdmr,0000-0002-2169-967X,10,4,"Field trial of biologicals for managing potato early dying complex in Maine, 2024",article,2025,Plant Health Progress,https://openalex.org/W4407133621,"Field trial of biologicals for managing potato early dying complex in Maine, 2024",NA,"Potato early dying complex is caused by fungal pathogen Verticillium dahliae and Pratylenchus root lesion nematodes. It is an economically impactful potato disease in the United States. Symptoms include decreased tuber yield, unilateral wilting, chlorosis, and necrosis of leaves, and brown vascular discoloration in stems and tubers. This report evaluates the efficacy of two biological controls in conjunction with a traditional chemical management of potato early dying complex. This trial was conducted in Presque Isle, ME in 2024 on potato (Solanum tuberosum) ‘Kennebec’. Results from this study can help advise potato producers in the U.S. in managing this disease complex.",2025-02-04,0,0,NA,https://api.openalex.org/works?filter=cites:W4407133621,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S9265444,1535-1025,NA,NA,https://doi.org/10.1094/php-12-24-0133-pdmr,NA,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,NA,NA,NA,NA,NA,326,published,Published source must be acknowledged with citation,yes,non_commercial_website|this_journal,NA,NA,NA,No embargo,cc_by_nc_nd
https://doi.org/10.1094/php-12-24-0133-pdmr,0000-0002-2169-967X,10,4,"Field trial of biologicals for managing potato early dying complex in Maine, 2024",article,2025,Plant Health Progress,https://openalex.org/W4407133621,"Field trial of biologicals for managing potato early dying complex in Maine, 2024",NA,"Potato early dying complex is caused by fungal pathogen Verticillium dahliae and Pratylenchus root lesion nematodes. It is an economically impactful potato disease in the United States. Symptoms include decreased tuber yield, unilateral wilting, chlorosis, and necrosis of leaves, and brown vascular discoloration in stems and tubers. This report evaluates the efficacy of two biological controls in conjunction with a traditional chemical management of potato early dying complex. This trial was conducted in Presque Isle, ME in 2024 on potato (Solanum tuberosum) ‘Kennebec’. Results from this study can help advise potato producers in the U.S. in managing this disease complex.",2025-02-04,0,0,NA,https://api.openalex.org/works?filter=cites:W4407133621,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S9265444,1535-1025,NA,NA,https://doi.org/10.1094/php-12-24-0133-pdmr,NA,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,NA,NA,NA,NA,NA,326,published,Publisher source must be acknowledged with citation,yes,any_website|this_journal,NA,NA,NA,No embargo,cc_by
https://doi.org/10.1155/2014/125258,0000-0002-2169-967X,10,9,Effect of Seed Distribution and Population on Maize (<i>Zea mays</i>L.) Grain Yield,article,2014,International Journal of Agronomy,https://openalex.org/W2032703325,Effect of Seed Distribution and Population on Maize (<i>Zea mays</i>L.) Grain Yield,NA,"Maize planting is normally accomplished by hand in the developing world where two or more seeds are placed per hill with a heterogeneous plant spacing and density. To understand the interaction between seed distribution and distance between hills, experiments were established in 2012 and 2013 at Lake Carl Blackwell (LCB) and Efaw Agronomy Research Stations, near Stillwater, OK. A randomized complete block design was used with three replications and 9 treatments and a factorial treatment structure of 1, 2, and 3 seeds per hill using interrow spacing of 0.16, 0.32, and 0.48 m. Data for normalized difference vegetation index (NDVI), intercepted photosynthetically active radiation (IPAR), grain yield, and grain N uptake were collected. Results showed that, on average, NDVI and IPAR increased with number of seeds per hill and decreased with increasing plant spacing. In three of four site-years, planting 1 or 2 seeds per hill, 0.16 m apart, increased grain yield and N uptake. Over sites, planting 1 seed, every 0.16 m, increased yields by an average of 1.15 Mg ha −1 (range: 0.33 to 2.46 Mg ha −1 ) when compared to the farmer practice of placing 2 to 3 seeds per hill, every 0.48 m.",2014-01-01,4.621,22,NA,https://api.openalex.org/works?filter=cites:W2032703325,NA,TRUE,TRUE,gold,https://downloads.hindawi.com/journals/ija/2014/125258.pdf,FALSE,https://openalex.org/S137175877,1687-8159,https://openalex.org/P4310319869,Hindawi Publishing Corporation,https://doi.org/10.1155/2014/125258,https://downloads.hindawi.com/journals/ija/2014/125258.pdf,publishedVersion,NA,30,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,1,8,2014,NA,cc-by,1032,published,Hosting site must incorporate publisher-supplied amendments or retractions issued|Publisher source must be acknowledged with citation|Must link to published article with DOI,no,any_website|named_repository|this_journal,NA,NA,NA,No embargo,cc_by
https://doi.org/10.1155/2014/125258,0000-0002-2169-967X,10,9,Effect of Seed Distribution and Population on Maize (<i>Zea mays</i>L.) Grain Yield,article,2014,International Journal of Agronomy,https://openalex.org/W2032703325,Effect of Seed Distribution and Population on Maize (<i>Zea mays</i>L.) Grain Yield,NA,"Maize planting is normally accomplished by hand in the developing world where two or more seeds are placed per hill with a heterogeneous plant spacing and density. To understand the interaction between seed distribution and distance between hills, experiments were established in 2012 and 2013 at Lake Carl Blackwell (LCB) and Efaw Agronomy Research Stations, near Stillwater, OK. A randomized complete block design was used with three replications and 9 treatments and a factorial treatment structure of 1, 2, and 3 seeds per hill using interrow spacing of 0.16, 0.32, and 0.48 m. Data for normalized difference vegetation index (NDVI), intercepted photosynthetically active radiation (IPAR), grain yield, and grain N uptake were collected. Results showed that, on average, NDVI and IPAR increased with number of seeds per hill and decreased with increasing plant spacing. In three of four site-years, planting 1 or 2 seeds per hill, 0.16 m apart, increased grain yield and N uptake. Over sites, planting 1 seed, every 0.16 m, increased yields by an average of 1.15 Mg ha −1 (range: 0.33 to 2.46 Mg ha −1 ) when compared to the farmer practice of placing 2 to 3 seeds per hill, every 0.48 m.",2014-01-01,4.621,22,NA,https://api.openalex.org/works?filter=cites:W2032703325,NA,TRUE,TRUE,gold,https://downloads.hindawi.com/journals/ija/2014/125258.pdf,FALSE,https://openalex.org/S137175877,1687-8159,https://openalex.org/P4310319869,Hindawi Publishing Corporation,https://doi.org/10.1155/2014/125258,https://downloads.hindawi.com/journals/ija/2014/125258.pdf,publishedVersion,NA,30,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,1,8,2014,NA,cc-by,1032,submitted|accepted,Publisher source must be acknowledged with citation|Must link to published article with DOI,no,any_repository|institutional_repository|named_repository|subject_repository,NA,NA,NA,No embargo,NA
https://doi.org/10.1002/csc2.20164,0000-0002-2169-967X,10,10,Root length density of cereal and grain legume crops grown in diverse rotations,article,2020,Crop Science,https://openalex.org/W3015420590,Root length density of cereal and grain legume crops grown in diverse rotations,NA,"Abstract The development of crop rotations to support sustainable agriculture depends on understanding how crop rotations affect above‐ and belowground crop characteristics. Our objectives were to investigate crop rotation effects on shoot dry weight and root characteristics of cereal and grain legume crops at anthesis, as well as on grain yield. Rotations were corn ( Zea mays L.)–soybean [ Glycine max (L.) Merr.] (CS), corn–soybean–spring wheat ( Triticum aestivum L.)–field pea ( Pisum sativum L.) (CSSwP), corn–soybean–spring wheat–sunflower ( Helianthus annuus L.) (CSSwSf), corn–field pea–winter wheat–soybean (CPWwS), and corn–oat ( Avena sativa L.)–winter wheat‐soybean (COWwS). Crop biomass and root samples were collected at crop anthesis for each crop within the crop rotation. Two soil cores were taken within each of the crops grown in rotation, and the two soil cores were cut into segments of 0–15, 15–30, 30–45, 45–60, 60–90, and 90–120 cm and combined for measuring root length density. Rotations were established in 2000 with plants measured in 2015 and 2016. Rotations had no significant effects on shoot dry weight at anthesis. Small grains had greater root length density than grain legumes between 0‐ and 60‐cm soil depths. Rotation treatments had significant effects only on soybean root length density at 0‐ to 90‐cm soil depths. Soybean following winter wheat (CPWwS and COWwS) had significantly less root length density than soybean following corn. Soybean grain yield was significantly greater following winter wheat (CPWwS and COWwS) than in other rotations. Thus, smaller root systems at anthesis in soybean following winter wheat were associated with higher grain yield at maturity.",2020-04-07,1.38,18,NA,https://api.openalex.org/works?filter=cites:W3015420590,NA,TRUE,TRUE,hybrid,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/csc2.20164,FALSE,https://openalex.org/S48277251,0011-183X,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/csc2.20164,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/csc2.20164,publishedVersion,NA,38,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,2611,2620,60,5,other-oa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1080/00103624.2014.904337,0000-0002-2169-967X,10,11,In-Season Prediction of Nitrogen Use Efficiency and Grain Protein in Winter Wheat (<i>Triticum aestivum</i>L.),article,2014,Communications in Soil Science and Plant Analysis,https://openalex.org/W1968186440,In-Season Prediction of Nitrogen Use Efficiency and Grain Protein in Winter Wheat (<i>Triticum aestivum</i>L.),NA,"In a 3-year study, grain yield, nitrogen use efficiency (NUE), and grain protein (GP) were evaluated as a function of rate and timing of nitrogen (N) fertilizer application. Linear models that included preplant N, normalized difference vegetation index (NDVI), cumulative rainfall, and average air temperature from planting to sensing (T-avg) were evaluated to predict NUE and GP in winter wheat. GreenSeeker readings were collected at Feekes (F) 3, 4, 5, and 7 growth stages. Combined with rainfall and/or T-avg, NDVI alone was not correlated with NUE. However, NDVI and rainfall explained 45% (r2 = 0.45) of the variability in GP at F7 growth stage. Preplant N, NDVI, rainfall and growing degree days (GDD) combined explained 76% (r2 = 0.76) of the variability in GP at F3. Mid-season climatic data improved the prediction of GP and should therefore be considered for refining fertilizer recommendations when GP levels are expected to be low.",2014-05-13,1.025,18,NA,https://api.openalex.org/works?filter=cites:W1968186440,NA,FALSE,FALSE,closed,https://shareok.org/bitstream/11244/9341/1/Macnack_okstate_0664M_11978.pdf,TRUE,https://openalex.org/S159568494,0010-3624,https://openalex.org/P4310320547,Taylor & Francis,https://doi.org/10.1080/00103624.2014.904337,NA,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,2480,2494,45,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1007/s00572-019-00884-4,0000-0002-2169-967X,10,12,Comparative measurements of arbuscular mycorrhizal fungal responses to agricultural management practices,article,2019,Mycorrhiza,https://openalex.org/W2922136946,Comparative measurements of arbuscular mycorrhizal fungal responses to agricultural management practices,NA,NA,2019-03-13,1.263,15,NA,https://api.openalex.org/works?filter=cites:W2922136946,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S9565702,0940-6360,https://openalex.org/P4310319900,Springer Science+Business Media,https://doi.org/10.1007/s00572-019-00884-4,NA,NA,NA,49,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,227,235,29,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.9734/ijpss/2020/v32i730306,0000-0002-2169-967X,10,13,The Synergistic Effects of Humic Substances and Biofertilizers on Plant Development and Microbial Activity: A Review,review,2020,International Journal of Plant & Soil Science,https://openalex.org/W3039157298,The Synergistic Effects of Humic Substances and Biofertilizers on Plant Development and Microbial Activity: A Review,NA,"Agroecosystem and ecological cycling loops are open when considering the reutilization of inputs applied in farming areas. Non-renewable resources have been transformed or relocated from the air, water and land into the system and are flowing out as wastes rather than reusable, recyclable resources. This current environmental situation is promoting the development of methods able to optimize nutrient cycling, minimize use of external inputs, and maximize input use efficiency. Some humic products are derived from lignin found in wheat straw and biofertilizers as compost and manure teas can be made using residues. Also, these biostimulants might decrease the necessity of synthetic inputs. This review strives to enhance our understanding of the conjunctive use of humic substances (HS) and biofertilizers. The biostimulant effects of each of these compounds are shown in the literature. Thus, our review question is whether the combined application of HS and biofertilizers can promote synergy between both compounds and potentially more efficacy. The effects promoted by using HS plus biofertilizers on plants and microorganisms are very interconnected, so sometimes these effects can be confounded. For instance, the root elongation promoted by HS might increase hyphal fungi colonization. Therefore, this review as divided in three sections: Responses of plants, fungi and bacteria. The findings indicate that the source and application rate of HS will have a strong impact on whether plant growth and microbial activity significantly improved. The microbial species and plant type also influence the response to HS. The prospects of the conjunctive use of and biofertilizers to stimulate plant development and microbial activity in agricultural systems are theoretically substantial when considering the total number of studies included in this review.",2020-06-24,0.26,12,NA,https://api.openalex.org/works?filter=cites:W3039157298,NA,TRUE,TRUE,gold,https://journalijpss.com/index.php/IJPSS/article/download/30306/56859,FALSE,https://openalex.org/S2764346760,2320-7035,https://openalex.org/P4310320855,Sciencedomain International,https://doi.org/10.9734/ijpss/2020/v32i730306,https://journalijpss.com/index.php/IJPSS/article/download/30306/56859,publishedVersion,NA,51,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,56,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1002/agj2.20400,0000-0002-2169-967X,10,14,Biochemical and physiological responses of <i>Cannabis sativa</i> to an integrated plant nutrition system,article,2020,Agronomy Journal,https://openalex.org/W3047416887,Biochemical and physiological responses of <i>Cannabis sativa</i> to an integrated plant nutrition system,NA,"Abstract The illegal status of cannabis ( Cannabis sativa L.) post‐World War II resulted in a lack of research on agricultural practices. However, there is a resurgence of interest in cannabis due to diverse uses such as a rich source of cellulosic/woody fiber and construction uses, seed oil, bioenergy and pharmaceutical properties. The principle of an integrated plant nutrition system (IPNS) is to enable adaptation of plant nutrition and soil fertility management to local site characteristics, attempting to optimize use of inorganic, organic and biological resources. This project investigated the individual and combined use of inorganic, organic and biological fertilizer resources on cannabis before and after a period of moderate water stress. We evaluated the individual and combined effects of commercial synthetic fertilizer, humic acid (HA), manure tea and bioinoculant as inorganic, organic and biological resources, respectively on cannabis growth and physiological parameters. Our hypothesis was that the synergetic effects of HA + biofertilizers would improve cannabis growth. When compared to the control, the application of HA and biofertilizer alone, or in combination, increased plant height, chlorophyll content and photosynthetic efficiency by 55, 8 and 12%, respectively, after water stress. Cannabis biomass of treated plants was rarely different from the control. The combined application of HA + biofertilizer resulted in additive, but not synergistic, increases in measured parameter. Future research should focus on the effects of biostimulants on CBD/THC content due to the potential impact on the production of secondary metabolites in plants under stress.",2020-08-06,0.833,12,NA,https://api.openalex.org/works?filter=cites:W3047416887,NA,FALSE,TRUE,green,https://vtechworks.lib.vt.edu/bitstream/10919/102637/1/agj2.20400.pdf,TRUE,https://openalex.org/S139950591,0002-1962,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/agj2.20400,NA,NA,NA,67,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,5237,5248,112,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1186/s42238-024-00214-2,0000-0002-2169-967X,10,15,Effect of organic biostimulants on cannabis productivity and soil microbial activity under outdoor conditions,article,2024,Journal of Cannabis Research,https://openalex.org/W4393199693,Effect of organic biostimulants on cannabis productivity and soil microbial activity under outdoor conditions,NA,"Abstract In 2019 and 2020, we investigated the individual and combined effects of two biofertilizers (manure tea and bioinoculant) and one humic acid (HA) product on cannabis biochemical and physiological parameters and soil CO 2 evolution under outdoor conditions. Our hypothesis was that HA would increase the microbial activity in the biofertilizers and synergy of both compounds would promote better plant performance and stimulate soil microbial activity. In 2020, the individual and combined application of biofertilizers and HA increased cannabis height, chlorophyll content, photosynthetic efficiency, aboveground biomass, and bucked biomass by 105, 52, 43, 122, and 117%, respectively. Impacts were greater under suboptimal growing conditions caused by planting delay experienced in 2020. In 2019, planting date occurred in-between the most favorable period and chlorophyll content and photosynthetic efficiency were the only parameters influenced by the application of biostimulants. The discrepancies between the two growing seasons reinforce the evidence of other studies that biostimulants efficacy is maximized under stress conditions. This study could not conclusively confirm that the combined use of biofertilizer + HA is a superior practice since affected plant parameters did not differ from application of the compounds singly. Similarly, only one biofertilizer + HA treatment increased soil microbial activity. More research is needed to define optimum rates and combinations of biofertilizer and stimulants for cannabis.",2024-03-26,0.825,1,NA,https://api.openalex.org/works?filter=cites:W4393199693,NA,TRUE,TRUE,gold,https://jcannabisresearch.biomedcentral.com/counter/pdf/10.1186/s42238-024-00214-2,TRUE,https://openalex.org/S4210239512,2522-5782,https://openalex.org/P4310320256,BioMed Central,https://doi.org/10.1186/s42238-024-00214-2,https://jcannabisresearch.biomedcentral.com/counter/pdf/10.1186/s42238-024-00214-2,publishedVersion,NA,77,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,NA,NA,6,1,cc-by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.2136/sssaj2018.01.0036,0000-0002-2169-967X,10,18,Assessment of In‐Season Soil Nitrogen Tests for Corn Planted into Winter Annual Cover Crops,article,2018,Soil Science Society of America Journal,https://openalex.org/W2896060828,Assessment of In‐Season Soil Nitrogen Tests for Corn Planted into Winter Annual Cover Crops,NA,"Core Ideas The Solvita 1‐d CO 2 mineralization test could be a new tool to improve in‐season N rate recommendations for corn. Solvita and soil NO 3 –N tests may be useful for predicting the level of early‐season N mineralization from winter cover crops (WCCs). Soil NO 3 –N collected at the V4 growth stage of corn at 0 to 15 cm was positively correlated ( R 2 = 0.45) with corn check yield. Neither the Solvita nor the presidedress nitrate test detected WCC N mineralization consistently enough to use them in rate recommendations. Environmental and economic goals encourage the use of soil N tests to improve fertilizer N (FN) management in corn ( Zea mays L.). Recently, the Solvita 1‐d CO 2 burst test, which proposes to estimate soil potentially mineralizable N (PMN), has been promoted as a tool for FN recommendations. We aimed to compare the Solvita test with the established presidedress nitrate test (PSNT) for estimating optimum sidedressed FN rates in a typical corn crop rotation in the Mid‐Atlantic United States that includes winter annual cover crops (WCCs). Research was conducted at eight locations from 2012 to 2014. Three WCC treatments [cereal rye ( Secale cereale L.), hairy vetch ( Vicia villosa Roth ssp. villosa ) or a cereal rye–hairy vetch mix] were the main plots and 10 FN rates were the subplots. The WCCs affected preplanting (PP) Solvita results at one location, V4 NO 3 –N at 0 to 15 cm (PSNT15) at four locations, and V4 NO 3 –N at 0 to 30 cm (PSNT30) at two locations. Correlations between soil N test parameters and relative corn yields ranged from 0.31 to 0.13. Values for PSNT15 and PSNT30 correlated positively with corn check yields ( r = 0.41 and 0.39 respectively). Solvita did not provide additional information to PSNT for predicting preplanting PMN, V4 PMN, or corn check yields. The advantages of the Solvita test were its simplicity, speed of analysis, and lower coefficient of variation relative to the PSNT. Neither method was consistently effective for predicting WCC effects on soil N or relative corn yield.",2018-10-18,1.005,8,NA,https://api.openalex.org/works?filter=cites:W2896060828,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S59755854,0361-5995,https://openalex.org/P4310320595,Wiley,https://doi.org/10.2136/sssaj2018.01.0036,NA,NA,NA,20,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,1428,1436,82,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1094/pdis-09-22-2085-pdn,0000-0002-2169-967X,10,20,First Report of <i>Pectobacterium brasiliense</i> Causing Bacterial Blackleg and Soft Rot of Potato in Pennsylvania,article,2023,Plant Disease,https://openalex.org/W4320167791,First Report of <i>Pectobacterium brasiliense</i> Causing Bacterial Blackleg and Soft Rot of Potato in Pennsylvania,NA,Potato (,2023-02-12,0.79,3,NA,https://api.openalex.org/works?filter=cites:W4320167791,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S135458494,0191-2917,https://openalex.org/P4310320276,American Phytopathological Society,https://doi.org/10.1094/pdis-09-22-2085-pdn,NA,NA,NA,7,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,2512,2512,107,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1017/s0014479712000981,0000-0002-2169-967X,10,23,MAIZE GRAIN YIELD RESPONSE TO THE DISTANCE NITROGEN IS PLACED AWAY FROM THE ROW,article,2012,Experimental Agriculture,https://openalex.org/W2317070169,MAIZE GRAIN YIELD RESPONSE TO THE DISTANCE NITROGEN IS PLACED AWAY FROM THE ROW,NA,"SUMMARY Correct placement of side dress nitrogen (N) fertilizer could increase nitrogen use efficiency (NUE) and maize yield production. Field studies were established to evaluate application of midseason (V8 to V10), variable liquid urea ammonia nitrate (28%), N rates (0, 45, 90 and 134 kg N ha −1 ) and different application distances (0, 10, 20 and 30 cm) away from the maize row on grain yield and NUE at Haskell and Hennessey in 2009, Efaw in 2010 and Lake Carl Blackwell, Oklahoma in 2009 and 2010. A randomized complete block design with three replications was used throughout the study. Results indicated that maize grain yield in sites with adequate rainfall increased significantly ( p &lt; 0.05) with N rate, and poor N response was recorded in sites with low rainfall. Across sites and seasons, varying side dress N application distance away from the maize row did not significantly ( p &lt; 0.05) influence maize grain yield and NUE even with no prep-plant applied. Environments with adequate rainfall distribution had better maize grain yields when high side dress N rates (90 and 134 kg N ha −1 ) were applied 0 to 10 cm, and a higher NUE when 45 kg N ha −1 was applied 0 to 20 cm away from the maize row. For low N rates (45 kg N ha −1 ), increased maize grain yield and NUE were achieved when side dress N was applied 0 to 20 cm away from the maize row at locations with low rainfall distribution. Across sites and seasons, increasing side dress N to 134 kg N ha −1 contributed to a general decline in mean NUE to as low as 4%, 35%, 10%, 51% at Hennessey, Efaw, LCB (2009) and LCB (2010) respectively.",2012-11-16,0.913,5,NA,https://api.openalex.org/works?filter=cites:W2317070169,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S167675576,0014-4797,https://openalex.org/P4310311721,Cambridge University Press,https://doi.org/10.1017/s0014479712000981,NA,NA,NA,30,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,3,18,49,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.5539/jas.v10n9p6,0000-0002-2169-967X,10,24,Inoculation and Soil Texture Effects on Yield and Yield Components of Mungbean,article,2018,Journal of Agricultural Science,https://openalex.org/W2885626851,Inoculation and Soil Texture Effects on Yield and Yield Components of Mungbean,NA,"Mungbean [Vigna radiata (L.) Wilczek] is a short-duration and relatively drought-tolerant crop grown predominantly in the tropics. This grain legume can improve soil fertility through biological nitrogen (N) fixation. To assess the effects of Bradyrhizobium (group I) inoculation on yield and yield attributes of mungbean, a greenhouse study was conducted during Fall 2016 with two mungbean cultivars (‘Berken’ and ‘OK2000’), two inoculum treatments (inoculated and uninoculated), and two soil textures (loamy sand and silt loam). Pots were laid out in a completely randomized design and treatment combinations were replicated seven times. The main effects of cultivar and soil texture significantly (P ≤ 0.05) affected mungbean seed weight and plant residue mass. Seed yield (13%), plant residue (22%), and protein content (6%) of OK2000 were significantly higher than Berken cultivar. A 31% seed yield and 40% plant residue increase were recorded on silt loam soil compared to loamy sand soil. Significant increase in plant height (18%) and number of pods per plant (21%) were also recorded when mungbean plants were grown on silt loam compared to loamy sand soil. Bradyrhizobium inoculation significantly increased the number of pods per plant, the number of seeds per plant, and seed yield. [Cultivar × inoculation] and [cultivar × soil texture] interactions had significant (P ≤ 0.05) effects on number of seeds per pods and plant height, respectively. Understanding the agronomic practices and soil physical properties that may limit mungbean production could help in optimizing its establishment and growth in non-traditional growing areas.",2018-08-13,0.57,5,NA,https://api.openalex.org/works?filter=cites:W2885626851,NA,TRUE,TRUE,gold,https://www.ccsenet.org/journal/index.php/jas/article/download/74751/42666,FALSE,https://openalex.org/S4210186936,1916-9752,https://openalex.org/P4310322531,Canadian Center of Science and Education,https://doi.org/10.5539/jas.v10n9p6,https://www.ccsenet.org/journal/index.php/jas/article/download/74751/42666,publishedVersion,NA,31,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,6,6,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
